,"Realistic, ε=0.1, Q₁=0","Optimistic, ε=0, Q₁=5"
0,0.06346437427724042,-0.04985394553646943
1,-0.0027277385652176365,-0.07258112458175035
2,0.04254859371747595,0.012928862348799246
3,0.11588723319715412,0.02456237588152914
4,0.20611647413231754,0.0047824819278227595
5,0.242339702884326,-0.027818792914100283
6,0.27788390243095024,-0.0183606518669266
7,0.35180769128680794,0.06429084229450008
8,0.44224221987792767,0.018472255256602222
9,0.4828381534682114,-0.03803363646120202
10,0.5518377430212079,-0.00952558795328786
11,0.6001197045650027,-0.013259554340548691
12,0.6603383330478254,-0.03431482143835765
13,0.6726994133458984,-0.03781331811906071
14,0.6649848557033106,0.009212362821066324
15,0.7197699213464037,0.030509908120791202
16,0.763491957689775,-0.07961205155009485
17,0.7427357241122663,-0.001301144453109714
18,0.7753839330301008,0.007406203668912882
19,0.8222974128464389,-0.025438938419262522
20,0.8520909471014281,1.102056115457135
21,0.8224190918406876,0.7723895650919783
22,0.8193958435642434,0.5040604489243894
23,0.8535242868073435,0.36630709935216577
24,0.8569560320087901,0.2909503247825899
25,0.8529928824289684,0.11077030389908792
26,0.8874315052920825,0.032287165978987384
27,0.8821970597374927,-0.03162604953751996
28,0.9531746396156445,-0.14159816771936723
29,0.9478925576664593,-0.11592255078600026
30,0.9168815716751554,0.0361273660924845
31,0.973489662299668,0.2669517401022734
32,0.9452180189873466,0.36872197668207085
33,0.943890026962618,0.43203441777939444
34,0.9426887758628393,0.3940491890385194
35,0.9409705866616541,0.3540145164027956
36,0.9638658223405228,0.3464965187063392
37,0.9436065921114903,0.267235523158443
38,0.975259282222645,0.24043336109814648
39,0.9490634341067898,0.19569230003200652
40,0.9698807257333871,0.19275409170293015
41,0.9312195600288644,0.21930792069675242
42,0.9811187828237734,0.21752355265351292
43,0.9335152826352497,0.25725054321400187
44,0.9095800102590336,0.23414319875467807
45,0.993719372845128,0.27134547321050606
46,0.989866466629348,0.2633280661178784
47,0.9740370965279624,0.2555919819863501
48,1.012432791784548,0.2529636920318181
49,0.9851664125653121,0.3069349927529839
50,0.9906578544593979,0.33430368717191766
51,0.9958842344333269,0.35683813700728756
52,1.0455580623944196,0.32289652220834864
53,0.9842581563690374,0.3297422138084544
54,0.9792989789282953,0.2808738371724449
55,1.0002242319539085,0.26097155948779177
56,0.9928006138787718,0.30710222127803877
57,1.0089622660201534,0.2926924805287273
58,0.9704666063436734,0.3436149329745914
59,1.0198600661146644,0.32742058005714214
60,1.0344132359532874,0.2986829357574187
61,1.0488598454542402,0.33834546402917937
62,1.0376881503333637,0.3943019488429859
63,1.0153312246052402,0.32434455141790214
64,0.9928641277079662,0.31033466207927374
65,1.0017355680057132,0.38688805330568665
66,1.0001044641602148,0.328298473219887
67,1.0088781635254502,0.3444451086964763
68,0.9902467626065934,0.3195926758671602
69,1.0130722048021983,0.4209009039859412
70,1.0445602751774252,0.3926196359887281
71,1.0514489063358177,0.41926617662103255
72,1.0373670910290371,0.3749565491465592
73,1.0545572964441505,0.3802099582245593
74,1.0546751559665384,0.3984750937464397
75,1.0044279434836458,0.36861078360599037
76,1.0516136912537501,0.40867075161154137
77,1.0637630558586186,0.45311406454236663
78,1.004159583003115,0.36871113848749715
79,1.0460256291815107,0.4718810007203175
80,1.0539598099959966,0.392027921965597
81,1.0555345239230605,0.38520555731666606
82,1.0098398146973553,0.44233529322378773
83,1.0689551031896398,0.42923155951445413
84,1.0479306169193388,0.4693869864705664
85,1.0604961349970243,0.47651218010374113
86,1.0560385606315157,0.4744858767205241
87,1.056980675393864,0.4960673143335101
88,1.0556212224803907,0.4850620172303711
89,1.0763132960368498,0.48736920197543543
90,1.0677300736018838,0.5245590213582241
91,1.0494836326638355,0.4703647286826256
92,1.0689443772011165,0.4827559688127591
93,1.084187612577055,0.5343626595488659
94,1.0273748850635172,0.5503834645460479
95,1.0736396499394851,0.5670987201611649
96,1.0604418822152935,0.493527573609829
97,1.0716975512573474,0.5797821037970139
98,1.121511068302706,0.5307395151629081
99,1.110971367235149,0.5878673091545893
100,1.120812837274643,0.5326250822709765
101,1.0520265992349564,0.5830389359253917
102,1.0698164930713046,0.5746467061430504
103,1.087990200838684,0.6200045769949182
104,1.1219168978138279,0.5829575528622618
105,1.1099224344629592,0.6216429407166927
106,1.0282427523401676,0.6355508710215799
107,1.073902279434799,0.6328234192783414
108,1.1123427938634936,0.5688673965430577
109,1.1105995063274308,0.6465904949189681
110,1.043031152137607,0.595422807643053
111,1.0798557741597223,0.6100547941483463
112,1.0878399433070531,0.6449099625758297
113,1.0775046895484874,0.622224070000015
114,1.1317834244485108,0.6362243305242877
115,1.0714277776579235,0.6692769484553387
116,1.0805747839515258,0.6594464779719129
117,1.074873258489769,0.7042750224013534
118,1.1259881678558974,0.7528793322508139
119,1.102044301490509,0.6386405137142872
120,1.062897269624833,0.6727108857468573
121,1.0780022391163961,0.7113503652413544
122,1.1117840861370822,0.7549671878776856
123,1.1032787397463062,0.6721425819613357
124,1.0759616436845874,0.7118175683041775
125,1.1011967423500915,0.7111037419560569
126,1.0863687464804639,0.731491810112371
127,1.1005954137998242,0.7234443933457091
128,1.0733035427381419,0.7887332345055131
129,1.1264333745077029,0.762612773868547
130,1.0728745408333686,0.7903931119777485
131,1.116225541200934,0.7924282409764208
132,1.0561468532369536,0.8277706854721221
133,1.1064043845363836,0.7830511963730926
134,1.1577881516426436,0.8044475666218613
135,1.1464236611748189,0.8172715370295638
136,1.0852703189890796,0.829677943426691
137,1.062686646843705,0.7751161065373131
138,1.093106246471677,0.8539722924765424
139,1.109279989135427,0.8489061285924308
140,1.1045730091364372,0.8188815980794245
141,1.114063478680631,0.8300197798754223
142,1.084056067849766,0.8956450122494413
143,1.130123975481651,0.8397867402664062
144,1.1252355069497837,0.8663398502028854
145,1.089523589774927,0.8482215166365483
146,1.1150802787894334,0.8867934476217871
147,1.1442509273367987,0.8924632541858134
148,1.0690424087911952,0.8517739424464378
149,1.1122127120364398,0.8667603026315864
150,1.0567403468418433,0.896826003917238
151,1.1246699876975053,0.9321705896407694
152,1.125618332509878,0.9303555572993759
153,1.1518761479215869,0.9866084316485724
154,1.10245111886926,0.9495616595575673
155,1.0740165103884327,0.9567890608004844
156,1.187482427232476,0.9856424533375603
157,1.1375087795315433,0.9161683163075642
158,1.111119375047956,0.910872392432795
159,1.1352285366400148,0.9395173078333003
160,1.1681207714749167,0.9521345005886093
161,1.1431480941406285,0.9992859703071918
162,1.12267011546746,0.9809092684602617
163,1.1431785201412092,0.998814675825298
164,1.099870087960868,1.0010679044889734
165,1.1368257048322428,0.9836833922459634
166,1.0894737829410037,1.0121675967433674
167,1.1983606599315335,1.0310488069020312
168,1.1640492489029315,1.0509359035398178
169,1.113354449869914,1.029595793328469
170,1.117707880858704,1.078408886568347
171,1.0674769410676967,1.0274970150953517
172,1.178850434288376,1.0204285331546252
173,1.1420162376262872,1.0651034662398233
174,1.1091211414140738,1.0335090672235279
175,1.1258231357974546,1.0301355403046777
176,1.1180931442308781,1.077780830740718
177,1.1486585278194257,1.0615707463544077
178,1.1192343917096896,1.0647396894396257
179,1.1404673697437124,1.0857078098226898
180,1.1370314659036045,1.0162182433391571
181,1.1187728717495202,1.0959213962558465
182,1.1218632576597927,1.1071412607356894
183,1.0806006101242165,1.0970591131152585
184,1.17147601973594,1.12324577469326
185,1.1277059359232111,1.1060761493566031
186,1.1378280090360946,1.0987092173479505
187,1.1564693336934082,1.118657876897789
188,1.119472378571834,1.187716264003313
189,1.1292361166691662,1.1423222358296983
190,1.1059829417517673,1.106772909535085
191,1.1408334980452957,1.114339778005397
192,1.1305767194063405,1.1724117635513354
193,1.1117362624706766,1.1717784021214583
194,1.1427598963973935,1.1699864908631008
195,1.136292969951392,1.1298266393992942
196,1.1447238465590426,1.1772403779863285
197,1.121831588453451,1.1335900572745907
198,1.1784324928801084,1.1475509317385613
199,1.107576431493591,1.1479974625272376
200,1.1422412236473665,1.15452605829809
201,1.111465730224731,1.142614544178804
202,1.1641913478078714,1.2067090396543754
203,1.1852389590013863,1.162765563211004
204,1.1133059963256364,1.188956039393756
205,1.129949003363025,1.2151381044044225
206,1.1534941211313812,1.1992366600025441
207,1.1421082533266809,1.2175249992806811
208,1.103132837854306,1.2067768441385396
209,1.1211601809464564,1.2085970389576512
210,1.1631387261026003,1.2367174700638566
211,1.0918795986547634,1.2619159836375002
212,1.1215888673565724,1.192207111965287
213,1.178345938198879,1.2265518077531279
214,1.1174102410090572,1.1989082299703342
215,1.1247020948786164,1.214838019843144
216,1.1302994994455493,1.2192444090611942
217,1.1980799512188554,1.230838680856875
218,1.1431364429584212,1.2307315798631704
219,1.1660022943275181,1.2159533775580904
220,1.1745696894834454,1.2349824012890958
221,1.1641230830401055,1.1891117575752845
222,1.1163477841401204,1.2463222252507966
223,1.181856858345728,1.2022098070593206
224,1.1536931948293991,1.197163542942876
225,1.2022044364602207,1.235983745505499
226,1.157740316433789,1.2257885786852625
227,1.1516079515231015,1.250417489409253
228,1.1474134029994112,1.2043931284422928
229,1.1802474010048019,1.2875401244110793
230,1.120021130259232,1.2501438591970535
231,1.1642308641468284,1.241301197226761
232,1.1391279677472204,1.2327768840931075
233,1.1152764815813572,1.2242366764230017
234,1.1551218206050835,1.3239207573380618
235,1.1449615916652534,1.2783083319839192
236,1.1601067827321292,1.2482555185286115
237,1.1673432475148138,1.2850095804304829
238,1.1865840310371982,1.3090328344311852
239,1.1611632802364134,1.2724777458641436
240,1.1310577014268812,1.2807337638618224
241,1.1369670219272174,1.2605569043342422
242,1.1646936703157884,1.306224283802481
243,1.1519580065316568,1.2477536485642196
244,1.1880282248617369,1.3168324280925234
245,1.1333516304007958,1.3286376960237978
246,1.1643519694468938,1.2976937522932366
247,1.194772118916646,1.2764211477587415
248,1.165778244364536,1.2983292063424392
249,1.1641863541502382,1.3102131741337435
250,1.145347431003322,1.2952596383888957
251,1.191718518651588,1.2965491902795443
252,1.188540307916758,1.305090690695828
253,1.1832174429094826,1.3016581873256283
254,1.1864229532961597,1.2975897882379008
255,1.1736341508280383,1.284149365719476
256,1.1868327404249182,1.3344768852239048
257,1.1868885496061894,1.322957255917519
258,1.2040662333381098,1.2942666607097122
259,1.2042365594322775,1.3319456333283766
260,1.2124818696870927,1.301889725506738
261,1.2400864693130906,1.2841049691767188
262,1.1980686191705552,1.2475543530882733
263,1.1898915764642362,1.3025258496581442
264,1.1884024192926133,1.3329758649875212
265,1.1742648019184485,1.3026167597205704
266,1.1711206488295907,1.302355532577659
267,1.1511343761361,1.3302316708075823
268,1.1609100706883932,1.2413669048704186
269,1.1593789250468776,1.2972454434790162
270,1.2186581660787592,1.3134223806305676
271,1.2164177244002738,1.323958910787734
272,1.2083222628594081,1.3481703312316682
273,1.1740882386562805,1.3219668562928313
274,1.1601901803624786,1.3205410013709764
275,1.1836928353198615,1.3537146293768045
276,1.1693919195393696,1.3236103778128248
277,1.2015089164368538,1.3347902708489738
278,1.2113332346865664,1.3662434304764415
279,1.1861470354288794,1.3904640437668145
280,1.195233345554007,1.35033399449957
281,1.1826135629462158,1.355988700140027
282,1.1936170270398097,1.3586429963512912
283,1.1661747619413714,1.3607746944657628
284,1.1730013435146494,1.3822253520614296
285,1.1487151212998206,1.3810711335938564
286,1.1268311504565198,1.379470021229144
287,1.1983031164885591,1.3324006953594234
288,1.1990888430742146,1.346678815167306
289,1.1968730613180951,1.371096820082733
290,1.207398116295748,1.3278903771659065
291,1.1800131929093673,1.4049156478810811
292,1.1635557316824237,1.371478086001789
293,1.2013229814083883,1.397164598242657
294,1.22510735611363,1.377642934888687
295,1.213522017291546,1.3883117479352898
296,1.2284666727106675,1.3528162758171698
297,1.163902789810349,1.3881366637807118
298,1.1915729863162012,1.383134156703672
299,1.2261296690439674,1.3482325880448107
300,1.194900714110006,1.3778132333706212
301,1.2204820643445915,1.3845942423841266
302,1.214586173165661,1.380770737353038
303,1.1531621664470635,1.3423382727138458
304,1.2216850634966572,1.383788050048687
305,1.218394832721428,1.3716100521860055
306,1.2145963064044447,1.4020247990362091
307,1.2234046731151365,1.3913094281411404
308,1.2129730469303386,1.4289926363010264
309,1.1817121195981881,1.4086046477386307
310,1.1867489362621264,1.403718044444179
311,1.2245759343867717,1.3972955048581153
312,1.2177909881795812,1.4030435776083818
313,1.2269326153725706,1.4067361095456936
314,1.2061455401470293,1.3932696763049308
315,1.2113299534816735,1.405673292862489
316,1.193393925336928,1.3933635994205182
317,1.2101475697830675,1.4360564251461083
318,1.2308356250327976,1.3605175487604566
319,1.2417161842658953,1.3727341173122545
320,1.1815214156281504,1.4132254871851784
321,1.233813114696985,1.3872070929599527
322,1.2265487598312275,1.3976261790759363
323,1.1982533799512542,1.4175111374151765
324,1.2264233708737045,1.393985804546749
325,1.231140593697269,1.3695232532790753
326,1.1983928846432503,1.4108191874532325
327,1.176976358425276,1.4316754185419087
328,1.2035751994441592,1.4246867173021296
329,1.185614919743195,1.3728720739373976
330,1.215597296518493,1.4363697626303693
331,1.2416692235188511,1.4071832504321846
332,1.2285497899000348,1.4001551474567264
333,1.2334224011103945,1.3787428590217934
334,1.1650096146746458,1.4041858068274615
335,1.2131063783522595,1.3980220084825674
336,1.25020182592121,1.389731509599005
337,1.2388094487248547,1.4183611286513382
338,1.2431884836469311,1.412379307703723
339,1.2535151131446207,1.4593263700645935
340,1.2036927506342021,1.41629342636064
341,1.2163698019213438,1.4097790366128287
342,1.2134188878184318,1.423278929068692
343,1.1809705708411358,1.419170923554292
344,1.2101749411440585,1.3994503177810946
345,1.1794019355506011,1.4338945713538314
346,1.2023104307460317,1.396846511180738
347,1.2455912533749725,1.4240079150589364
348,1.2559462450736945,1.4179569331323898
349,1.2035038360388834,1.4224287218973586
350,1.2139548858162894,1.3753948445285331
351,1.1894026914757279,1.4059134898231156
352,1.2299051142170225,1.4047862552133443
353,1.2141754440980066,1.4140024572948808
354,1.2640533145881254,1.4133257798412469
355,1.2087847187029326,1.398295030414563
356,1.2433873841574836,1.400984438776257
357,1.2091034564608985,1.4046083056689738
358,1.2133528608139745,1.3803272877061845
359,1.2387775065095135,1.4196686198263324
360,1.2290584976667878,1.383453574632285
361,1.2370622948314185,1.4171361338385704
362,1.1986006721393863,1.4539335357410081
363,1.2512142278853167,1.4166346289144316
364,1.2429115483198703,1.4299971270903438
365,1.2092286094436573,1.4020343721126827
366,1.244540979046408,1.4287380551924906
367,1.2341361020722825,1.4881075158827692
368,1.2250273430554623,1.4240393441644752
369,1.3006021820082354,1.360859518717265
370,1.2636864808142727,1.4130986680515885
371,1.1949000081449188,1.4576777340379017
372,1.248213779058055,1.408360874470473
373,1.1901474387921411,1.4248426590510908
374,1.23311021234557,1.4434348542897442
375,1.2533888290081794,1.423972055943196
376,1.2617490796577704,1.4059523344800482
377,1.2505907613306726,1.4356404850740383
378,1.203759718144381,1.4245532588554555
379,1.1829380934290665,1.4576952283929183
380,1.2633305274481972,1.4565671413692611
381,1.2575469916945945,1.4568049483246106
382,1.2292542816253693,1.4194825841811494
383,1.2671931456265175,1.379898104182148
384,1.2171891911066943,1.4458995584220866
385,1.223807081077855,1.4281028502831052
386,1.211503351545779,1.426901432431257
387,1.2518841569051036,1.4496486368545052
388,1.2595997130408438,1.4890857636406571
389,1.2462834193989762,1.4544647895103457
390,1.2117316761540255,1.4127633933088777
391,1.2386183736700669,1.4232726062145566
392,1.206110992875153,1.408904408722709
393,1.2224048162495187,1.3915601949791434
394,1.1820669103614372,1.4536267508790588
395,1.2876018977968942,1.427904600836595
396,1.2490385295096258,1.4555446499756854
397,1.2270760906078437,1.4182014721998453
398,1.2184268513121084,1.4428061032083965
399,1.2266375243743701,1.4005768874846753
400,1.2782073547414277,1.4675149158150673
401,1.2033422697492977,1.440789278538858
402,1.1868769232224348,1.402363883697122
403,1.2601612196120073,1.434447419788027
404,1.2501059841990587,1.4380714361010305
405,1.2722133547124108,1.4746616602334084
406,1.2590945780534715,1.413356401585584
407,1.2422193413673737,1.462192729328678
408,1.245843793479713,1.4363079612348788
409,1.2076110798015685,1.4602304691843262
410,1.2299583688082512,1.4797596572420044
411,1.2291803681134983,1.3897457461982654
412,1.23206275893766,1.444997779324455
413,1.2530740388296253,1.466196760541631
414,1.2353988326396652,1.4222311303708561
415,1.2176617948855402,1.4423731849724026
416,1.2766959585428044,1.4548499071798187
417,1.2544705534012546,1.4488681882046388
418,1.2825774157714604,1.4551593069865012
419,1.193477300122118,1.447323749406351
420,1.283443025165906,1.4295677741428607
421,1.2087308182745897,1.4894501045949808
422,1.2772012800232386,1.4730844758726842
423,1.194534549861146,1.5050123094307992
424,1.2137036690025715,1.4681207419639608
425,1.2499876083787675,1.5440788492474058
426,1.2782385377551189,1.4344415925819607
427,1.1958855266628925,1.4636167022751405
428,1.256838514205524,1.4590709917450886
429,1.2575769363052636,1.4563985127521724
430,1.2161732833993768,1.4317302709359772
431,1.2568632761342573,1.4478415974955272
432,1.2690610644085005,1.420234101712952
433,1.2640897543603815,1.4416442338499436
434,1.2685307734476305,1.4723194596858442
435,1.271028219464609,1.433987380442737
436,1.26391496750367,1.4912683732362249
437,1.2758724526817518,1.4649542863911698
438,1.2802628782645915,1.4205249973824279
439,1.2625147835363961,1.4388533080264183
440,1.2652823882867583,1.4506031484918365
441,1.2787272796781926,1.437507471668523
442,1.2488892313391544,1.467143505786632
443,1.2732972967135352,1.4660780232167627
444,1.2641008834616587,1.4205900034457764
445,1.26565063853221,1.48256484641223
446,1.2472252806090427,1.4598885810667699
447,1.265429796954068,1.4361713522280821
448,1.291729815964502,1.4500412126752535
449,1.277915191323806,1.4515398194345648
450,1.2421965692375478,1.4420244498354133
451,1.297631979515931,1.4654551523415893
452,1.2789953188911969,1.4399738202631995
453,1.2318226464089872,1.4064844381476975
454,1.255956340848918,1.44186312642129
455,1.270489768278677,1.4151735986400682
456,1.2722916281045422,1.4737091628416619
457,1.2357788690126588,1.4433621466322653
458,1.2772848161116075,1.4723679925245174
459,1.2830058456639506,1.4802693857718756
460,1.2560279585928833,1.4897741489945653
461,1.2722698818168579,1.420170709315934
462,1.2726868171336203,1.4399395068267589
463,1.258517952322471,1.4070984190772282
464,1.2455551421725695,1.4319232604217509
465,1.2300738045799169,1.437699776793188
466,1.2747881804598256,1.4036168854689204
467,1.257624125745716,1.4490580984966464
468,1.2438215592930306,1.388101591132152
469,1.2594863760625863,1.4636463878687684
470,1.276279129986255,1.5006111726712374
471,1.2648831947194392,1.4869089234653952
472,1.316878078990817,1.4383410436274622
473,1.3170772185719253,1.440566550754419
474,1.2632969821767814,1.445533704066094
475,1.2290291242293976,1.440966954812035
476,1.3055091596529964,1.4515333564137454
477,1.2700448811258471,1.4906987865228212
478,1.214751125363658,1.5026106365947993
479,1.222648581886024,1.4626075944316808
480,1.2282622739996292,1.450723062656721
481,1.284452293617051,1.499039280413425
482,1.2572143625376448,1.4708942039862365
483,1.2911812595098118,1.4940140526536265
484,1.269863355781161,1.4407308926676228
485,1.3129758449883209,1.4502896250509956
486,1.2993588493246977,1.4734548192959804
487,1.2532810644811847,1.482852000339043
488,1.2368629823431774,1.446799255115403
489,1.2546289869973801,1.4962588428617272
490,1.2759254944135296,1.452593425148899
491,1.2428449706208637,1.4560584067361173
492,1.2526851377027906,1.4580043516386514
493,1.2721880884236616,1.4957979074852243
494,1.286560551115107,1.4761767556816514
495,1.266297293014087,1.4604664451698697
496,1.2625696830713002,1.4600168458585203
497,1.2815571785032203,1.5056352360488334
498,1.2496798038165091,1.44692948769347
